"","species_id","fish_id","date","trap","sampling_gear","year","month","filename","image","AMS_rego","publication","stage","protocol","ucrit","notes","TLmm","SLmm","hw","BDmm","PAmm","BAmm","wg","CPDmm","CFDmm","Mamm","CFAmm","species_note","taxa","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","location","region","lat","lon"
"780","pesdie","05larv0104","2005-07-05","ltCalab","light trap",2005,7,"05larv0104.jpg","05larv0104",NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.51851852,NA,7.95515364,5.356648519,1.6,3.50650549,16.50196364,19.70358301,0.02,1.663744579,2.414874965,9.724067328,4.512920914,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"781","pesdie","05larv0131","2005-07-06","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.58333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"782","pesdie","05larv0132","2005-07-06","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.53148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"783","pesdie","05larv0133","2005-07-06","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.77777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"784","pesdie","05larv0191","2005-07-09","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.54074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"785","pesdie","05larv0192","2005-07-09","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.52407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"786","pesdie","05larv0193","2005-07-09","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",36.02037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"787","pesdie","05larv0194","2005-07-09","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.67037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"788","pesdie","05larv0213","2005-07-10","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.54814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"789","pesdie","05larv0214","2005-07-10","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.63518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"790","pesdie","05larv0215","2005-07-10","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.52592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"791","pesdie","tci03nov15b","2003-11-15","grotto","light trap",2003,11,NA,NA,NA,"Fisher_etal2005","Settlement","3bl/s, 2min",47.25,NA,13.63276679,10.49707439,1.6,4.607411535,25.59444313,35.57509591,0.04,1.319235194,3.215361858,17.79261114,4.421139712,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","TCI","Caribbean",21.480649,-71.534742
"792","pesdie","tci03nov22o","2003-11-22","hdl","light trap",2003,11,NA,NA,NA,"Fisher_etal2005","Settlement","3bl/s, 2min",32.9875,NA,16.576886,13.35562786,1.9,6.450952037,47.29380121,56.51220757,0.06,2.295978363,4.332079022,24.67573225,10.24986637,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","TCI","Caribbean",21.482169,-71.526114
"793","pesdie","tci03oct25o","2003-10-25","grotto","light trap",2003,10,NA,NA,NA,"Fisher_etal2005","Settlement","3bl/s, 2min",38.03125,NA,16.93829328,12.90912773,2.2,6.19700243,51.80602192,54.37216571,0.09,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","TCI","Caribbean",21.480649,-71.534742
"794","pesdie","tci03oct25p","2003-10-25","grotto","light trap",2003,10,"tci03oct25p.jpg","tci03oct25p",NA,"Fisher_etal2005","Settlement","3bl/s, 2min",36.15625,NA,15.38242033,12.55988336,2.3,5.908769006,44.16909429,49.370052,0.08,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","TCI","Caribbean",21.480649,-71.534742
"795","pesdie","tci03oct25u","2003-10-25","grotto","light trap",2003,10,"tci03oct25u.jpg","tci03oct25u",NA,"Fisher_etal2005","Settlement","3bl/s, 2min",38.40625,NA,15.04208983,11.38434801,1.9,5.08770977,35.79533749,41.04842715,0.12,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","TCI","Caribbean",21.480649,-71.534742
"796","pesdie","tci03oct25w","2003-10-25","grotto","light trap",2003,10,"tci03oct25w.jpg","tci03oct25w",NA,"Fisher_etal2005","Settlement","3bl/s, 2min",39.40625,NA,16.12222716,12.54631688,2,5.926090608,41.13516949,47.78640884,0.07,NA,NA,NA,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","TCI","Caribbean",21.480649,-71.534742
"797","pesdie","05larv0032","2005-07-02","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",22.62037037,"t",12.34927724,9.056293336,1.5,4.479962393,28.79711707,27.81649582,0.02,1.414972382,2.352802915,14.62644939,5.524626777,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"798","pesdie","05larv0033","2005-07-02","ltCalab","light trap",2005,7,"05larv0033.jpg","05larv0033",NA,"Hogan_etal2007","Settlement","3bl/s, 2min",27.04444444,"b",12.14131218,8.768324922,1.6,4.333093006,24.93658138,28.83517835,0.02,1.441961067,2.405671714,15.19008895,6.179998164,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"799","pesdie","05larv0034","2005-07-02","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.50185185,"b",11.48408586,8.499876635,1.5,4.687885517,25.82668369,30.97071379,0.02,1.4803849,2.714038983,15.35599519,5.341877415,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"800","pesdie","05larv0049","2005-07-02","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",27.16111111,"b",13.56776356,11.06246152,1.9,4.835465554,NA,35.2060122,0.02,1.410686187,2.713279059,20.34104348,NA,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"801","pesdie","05larv0050","2005-07-02","ltCalab","light trap",2005,7,"05larv0050.jpg","05larv0050",NA,"Hogan_etal2007","Settlement","3bl/s, 2min",27.03518519,NA,13.16680544,9.790452401,1.6,4.92645018,29.93176732,32.57011515,0.02,1.532750486,2.865667499,17.08667238,6.244410843,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"802","pesdie","05larv0051","2005-07-02","ltCalab","light trap",2005,7,"05larv0051b.jpg","05larv0051",NA,"Hogan_etal2007","Settlement","3bl/s, 2min",27.17407407,NA,12.01024496,9.382018782,1.7,4.29434557,25.30820885,28.91812207,0.02,1.468444211,2.098246536,12.95600876,5.757746901,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"803","pesdie","05larv0068","2005-07-03","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",30.01,"b",12.78364999,10.50508429,1.7,4.628043885,27.98927818,33.99976756,0.03,1.672464544,2.408348943,17.74504125,5.021421509,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"804","pesdie","05larv0016","2005-06-26","cn2","crest net",2005,6,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",22.55685185,NA,12.91512915,8.826568266,1.7,4.183271833,33.69295686,28.77593352,0.02,1.59901599,2.923739237,14.81158723,8.532926658,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"805","pesdie","05larv0019","2005-06-26","cn2","crest net",2005,6,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",30.08055556,"t",13.00803261,9.595971706,1.8,4.363985134,32.84354009,31.08996814,0.02,1.558566119,2.704711665,13.55424871,8.221665177,"diencaeus","Stegastes diencaeus",276666,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666","Stegastes diencaeus","(Jordan & Rutter, 1897)","accepted",NA,220,"Species",276666,"Stegastes diencaeus","(Jordan & Rutter, 1897)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes diencaeus (Jordan & Rutter, 1897). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=276666 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"806","pesdor","05larv0321",NA,"cn1","crest net",2005,NA,"05LARV0321.jpg","05larv0321",NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.52407407,NA,14.97375656,11.78705324,2.1,5.628592852,38.0122415,46.992126,0.03,1.874531367,2.749312672,24.09732483,8.714392259,"dorsopunicans","Stegastes dorsopunicans",309753,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=309753","Stegastes dorsopunicans","(Poey, 1868)","unaccepted",NA,220,"Species",276659,"Stegastes adustus","(Troschel, 1865)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes dorsopunicans (Poey, 1868). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=309753 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"807","pesleu","05larv0158","2005-07-08","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.5462963,"b",14.2097561,11.64634146,1.8,5.145121951,39.48542534,44.40809042,0.03,1.954878049,2.563414634,18.23319453,6.960142772,"leucostictus","Stegastes leucostictus",159291,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291","Stegastes leucostictus","(Müller & Troschel, 1848)","accepted",NA,220,"Species",159291,"Stegastes leucostictus","(Müller & Troschel, 1848)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes leucostictus (Müller & Troschel, 1848). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"808","pesleu","05larv0159","2005-07-08","ltCalab","light trap",2005,7,NA,NA,NA,"Hogan_etal2007","Settlement","3bl/s, 2min",31.52777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leucostictus","Stegastes leucostictus",159291,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291","Stegastes leucostictus","(Müller & Troschel, 1848)","accepted",NA,220,"Species",159291,"Stegastes leucostictus","(Müller & Troschel, 1848)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes leucostictus (Müller & Troschel, 1848). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291 on 2021-11-12","BLZ","Caribbean",17.27094038,-87.813191
"809","pesleu","tci03nov21o","2003-11-21","hdl","light trap",2003,11,NA,NA,NA,"Fisher_etal2005","Settlement","3bl/s, 2min",37.5375,NA,14.38591612,11.75881633,1.4,5.22972522,36.95447549,43.12077402,0.06,1.64399093,3.418367347,21.30992231,7.137586705,"leucostictus","Stegastes leucostictus",159291,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291","Stegastes leucostictus","(Müller & Troschel, 1848)","accepted",NA,220,"Species",159291,"Stegastes leucostictus","(Müller & Troschel, 1848)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes leucostictus (Müller & Troschel, 1848). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291 on 2021-11-12","TCI","Caribbean",21.482169,-71.526114
"810","pesleu","tci03oct27a","2003-10-27","grotto","light trap",2003,10,"tci03oct27a.jpg","tci03oct27a",NA,"Fisher_etal2005","Settlement","3bl/s, 2min",43.575,NA,13.70932322,10.85712384,1.3,4.925134757,31.06141161,35.41461487,0.04,1.426626029,2.723558783,14.13329546,5.59276494,"leucostictus","Stegastes leucostictus",159291,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291","Stegastes leucostictus","(Müller & Troschel, 1848)","accepted",NA,220,"Species",159291,"Stegastes leucostictus","(Müller & Troschel, 1848)",203822,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stegastes leucostictus (Müller & Troschel, 1848). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159291 on 2021-11-12","TCI","Caribbean",21.480649,-71.534742
